StoreID,StoreName,Label
rzyd,阿杜皇家泰式料理 (員林旗艦店),環境
s02k,滿大碗 (嘉義仁愛店),服務
s0bc,普吉島快餐店,美味
s0fm,阿威炒飯烏龍麵,美味
s0jb,百吉園豆漿(中興店),服務
s0km,狀元廣東粥 (嘉義中興店),美味
s0ov,用然名店中式餐點,美味
s0ub,花中傳奇臭豆腐,環境
s152,ago義大利麵,環境
s19v,品香臭臭鍋,美味
s1k1,嘉義泰國蝦活魚活蝦熱炒,服務
s1lw,郎港式鮮肉包 (彰化員林店),美味
s1qn,湯鍋會24H (新竹經國店),服務
s1uq,大師鹽酥雞,美味
s1y2,尤里卡複合式餐飲,環境
s21e,瑪麗亞鍋物,美味
s23v,珍可口豆漿店,美味
s25e,合平鴨肉羹,環境
s2as,早餐廣場,美味
s2gt,強哥鬆餅,美味
s2km,武鍋物(社頭店),環境
s2ko,洲新港鴨肉羹,服務
s2vw,初心豚骨拉仔麵,美味
s2xa,海露佳味館,美味
s2zg,欣葉牛排 (嘉義吳鳳南路店),美味
s35h,覓食日式小吃,服務
s3il,晨曦食光,環境
s3qj,反轉厚奶酥 (新竹店),服務
s3vb,牛+莊平價牛排,環境
s3wq,葉記牛肉館 (嘉義文化店),環境
s43q,十二段鍋物 (彰化介壽店),環境
s43y,粥聚八方,美味
s4pu,巧也飽 (彰化溪湖店),服務
s4yi,50嵐 (新竹北大店),服務
s64u,清夏茶坊,服務
s6ah,幸福傳承麵館,美味
s6ps,山口刺身丼飯專賣店 (新竹東門店),環境
s6ta,十二月粥品．茶飲．私房菜 (SOGO百貨新竹店),環境
s6u7,吃福飽早午餐,環境
s6wq,杏甜豆腐冰,環境
s79i,食在泰讚,環境
s79y,粥大福 (新竹東南店),環境
s7au,寶香素食、鐵板、便當,美味
s7dx,德發中西式早午餐,美味
s7ss,阿滿姨爆皮麵,美味
s88p,冠壽司日本料理,環境
s8c1,Q米壽司 (新竹店),美味
s8eg,肉蛋戰車,環境
s8g5,溫家炸雞 (新竹東門店),美味
s8nt,咖哩peace町 (新竹清大店),環境
s8sy,周師傅燒肉飯 (彰化田中店),環境
s91j,興吐司,環境
s9fs,阿祥爌肉飯,美味
s9jv,吮指王 (新竹南大店),環境
s9mm,千墨低卡計畫,環境
s9qi,超愛吃湯包 (新竹民生店),服務
s9tl,北海道粥品 (嘉義民族店),美味
sa0y,1113全台首創24小時手搖飲,服務
sax2,教堂古早味小吃 (新竹民權店),環境
sbs5,雞大爺 新竹水田店,服務
schf,嘉北平價牛排,服務
sckq,早餐日嚐,美味
sd1y,好食棧 麻辣鴨血臭豆腐 (員林民生店),美味
sd3f,窩ㄎㄡˋ燕窩飲,美味
sdyw,梁社漢排骨 (彰化中正店),服務
se5g,養心園素食,環境
sefk,嚕嚕鹽酥雞(ㄌㄨㄌㄨ鹽酥雞),美味
seja,伊賀日式手作御飯糰,美味
sf1c,老爹麻辣鴨血豆腐,美味
sfe0,蝦佬港式飲茶,環境
sgly,學府牛肉麵,服務
shdy,奶酪公主,美味
shi8,占邦茶飲 (彰化員林店),服務
sigp,呷紅茶 (彰化秀水店),環境
six6,飽飽泰式 (嘉義八德店),環境
skfc,早頓食堂,環境
sl2m,享饗鮮奶蛋糕,美味
sm0x,滷味居,美味
sn5p,石狩川職人火鍋,環境
sned,醬醬好酒窩,環境
snha,謝媽媽廚房,美味
sp2r,秦湯.御膳食補製湯所 (彰化民生店),環境
sptd,123厚切牛排,環境
st49,波波TEA BOBO茶,美味
steh,小佐宵夜,服務
su5s,樂山丘,服務
suhx,東市魯熟肉,美味
suny,小李飛雞,環境
suvi,香奈鵝鵝肉町,美味
svht,和可咖哩,美味
swby,大上海香酥雞 (嘉義高鐵大道店),美味
swig,禧棧砂鍋煲,環境
swju,職人雙饗丼新竹建功店,服務
swlc,智盛燒臘便當,環境
sy0o,三十年老店,服務
syrl,馥御早餐店,環境
syza,品包子 (新竹東區店),美味
szdx,永樂麻辣香炸臭豆腐,環境
szpt,Burger King 漢堡王 (員林靜修店),服務
szvc,拿坡里 (光復店8205),服務
t02y,Yamada山田麻糬製造所,環境
t0o5,緣滿好料理,服務
t0yq,林記-東寧食堂,美味
t1cn,大掌櫃煎餅鋪,美味
t1ht,Hi 倪好紅豆餅,美味
t2do,正忠排骨飯 (彰化中正店),環境
t2ib,艾塔甜品屋,環境
t380,澤記海鮮餐廳,環境
t3yz,巫迦泰式風味,環境
t3zz,中華麵店,服務
t4da,一月初良心餐盒販賣所,環境
t4ea,家香魯肉飯,環境
t4qi,阿順當歸鴨 (彰化員林店),美味
t4sh,東石李燒肉飯,美味
t4su,小蔬苑,環境
t4vn,現煮食低GI健康餐盒 (彰化員林店),服務
t4ya,老朱阿贊爌肉飯,美味
t54l,精食巧海苔飯捲 (新竹寶山店),服務
t5uk,荳神綠豆沙 (鹿港天后店),服務
t5us,秘醬滷味 (嘉義德明店),服務
t6dx,紅嬌炸粿,服務
t6gw,發Q蔥油餅,美味
t6sg,Magic Touch 点爭鮮 (嘉義垂楊店),環境
t6t1,e吧網路電競館 (彰化民生店),環境
t7cs,小口品咖啡甜點,環境
t7g0,天德鐵飯碗韓式海苔飯捲,服務
t7ox,員林台南善化牛肉湯爐,美味
t7wy,帥叔叔雞排,美味
t7y1,老詹鹹酥雞,服務
t860,A -bao house (新竹南大店),服務
t8gb,微笑咖哩 (彰化員林店),服務
t8he,偉園麟手作鮮肉湯包,服務
t8oc,滷道家,環境
t8vh,還不睡(熱壓吐司),美味
t8wp,早食屋,環境
t9tp,台越越南小吃,美味
ta62,56餐坊,服務
taa4,梁記手工蔥油餅,美味
tai5,偷撕吐司 (新竹民族店),環境
tape,鍋牛鍋物 (新竹民族店),環境
taw6,銘家生炒鴨肉羹,服務
tbsp,小旬湯 (嘉義仁愛店),環境
tciq,上品香豆花,美味
tctg,本心えび天,美味
tdmf,吉霸營養三明治,美味
tea2,2派克脆皮雞排 (嘉義文化店),服務
tedw,厚野雞排 (彰化中正店),環境
tfqj,城隍廟口甜不辣,服務
th5c,丼滋丼滋,服務
th6h,Defcoffee,環境
th6p,員林第一市場老牌好味道小籠包、蒸餃,美味
thkh,京站湯包麵館,服務
tirj,柒早日式早午餐 (嘉義南京店),環境
tivo,有利脆皮豬 (新竹忠孝店),美味
tizn,甲一飯包 (和美中寮店),美味
tj93,傑克老爹焗烤屋 (新竹光復店),環境
tk8k,廢勤妄食,美味
tkio,FLOW INTO,環境
tl2g,新饌榮座,環境
tl9g,幸花鷄白湯拉麵 (彰化員林店),服務
tlqw,紅心杙地瓜 (彰化鹿港店),美味
tlx8,ㄚ好麥水果,美味
tm0x,兩津芙蓉蛋塔 (彰化員林店),服務
tmog,桃司廚 (新竹慈雲店),環境
tmr6,喜蕃刨飲,環境
tngr,擄滷胃,美味
tnmd,Moose Burger 迷鹿吐司堡,美味
tnp6,安家小麵館,美味
to8f,頂番牛肉麵(秀水店),美味
toh1,橋下深夜美食,服務
toni,千葉廣東粥,美味
tosr,玖貳玖牛羊肉拉麵,環境
tpa6,四季香約鍋物,美味
tpm5,CoCo都可 (新竹湳雅店),環境
tq2p,雙饗鍋 (新竹中華店),美味
tq3g,米香園,美味
tr3e,美麗春天早午餐 · 精力湯果汁,環境
trbr,888雞善之家 (彰化三民店),美味
trwg,鹿稻綠豆沙牛奶,環境
tshv,売LO-SO小餐館,環境
tswp,臺灣鹿港の子,環境
tszb,玉饒簡餐健康餐,美味
ttal,小珝活力早餐店,服務
tu2h,小南雞排便當,服務
tu64,潮味決．湯滷專門店 (彰化中興分社),美味
tubn,1113暖心小館,環境
tvc3,Over the moon café & laundry,美味
twmm,蛋蛋早午餐製造所,環境
tx94,唯心素食,美味
txet,赤二,環境
txey,雙醬咖哩 (新竹北門店),環境
ty7q,善德素食麵館,美味
ty7v,井九天茶火鍋,環境
tyhm,小時厚牛排 (彰化旭光店),環境
tylv,阿英爌肉飯,美味
tyxm,小森日茶,環境
tz84,竹園鴨莊,服務
tzt5,柒食7 健康飯盒 (彰化和美店),美味
tzyy,米朵鬆餅,美味
u03q,炊牛王牛肉麵專賣店,環境
u045,專蜀味覺麻辣滷 (新竹北門總店),美味
u0io,天天美早餐店 (新竹中華店),環境
u0w9,貞貞麻辣涼麵關東煮,美味
u108,林阿嬤紅茶冰,環境
u16u,拿督麻辣臭豆腐 (彰化華山店),美味
u1mu,今品手工湯包,環境
u1ot,台灣塩酥雞,環境
u1qh,小雞大雞排 (彰化溪州店),美味
u1qm,日拾鹽酥雞專賣,環境
u1x5,祖哥披薩,環境
u24d,夏夏叫綠豆沙專賣店,環境
u2vn,丸太舍。頂級烏龍麵專賣,服務
u2zs,禾楓便當,環境
u3ki,尚大鼎小火鍋,美味
u3pv,尚讚焢肉飯,美味
u4ap,津泉茶飲專賣店,美味
u4iv,古傳紅茶冰大葉總店,環境
u4ze,老巫麵線糊,服務
u5d8,大塊先生美式炸雞 (彰化二林店),美味
u5ij,周鮮魚湯.魯肉飯 (彰化溪湖店),美味
u6o6,香香火雞肉飯,服務
u6pe,小芳河粉,美味
u6pn,好享麵,美味
u6sn,大娘土魠魚羹 (彰化北斗店),服務
u6wj,焱鬼鍋燒專門店 (嘉義店),環境
u71b,光復路臭豆腐,美味
u7tw,街頭G吧鹽水雞,服務
u7wb,武 素食水煎包,美味
u80e,晨間廚房 (新竹振興店),環境
u8fc,日食咖啡小館,環境
u8rz,就是烤肉飯,美味
u8tm,心緣素食麵,美味
u8ws,矮子咖哩カレーライス專門店,服務
u9pc,豆哥dog手作雞蛋糕,美味
u9vf,大廟口串烤 (彰化社頭店),環境
ua4h,發記燉品屋,服務
ua7j,新台越美食,美味
ua7m,DoDo早餐店,環境
uad2,包果 (彰化員林店),服務
uam8,瑞克斯咖啡 (彰化社頭店),美味
uaow,水林隆贏碳烤地瓜(嘉義本店),美味
ub68,老木木綠豆沙專賣店,美味
ubhg,魯辣辣 (彰化大村店),美味
uc7w,顏太煮奶茶 (新竹寶山店),環境
uczn,卡早起晨,環境
ud7q,在義起義大利麵,美味
udr2,鄧肉圓 (彰化溪湖店),環境
ueha,享初好食,環境
ugfl,玩火燒肉,環境
ujay,丸亀製麵 (彰化家樂福店),環境
ujee,湯城鵝行,環境
uk5m,饕客食堂,美味
uk72,立將牛肉麵,美味
ukw9,吉惡咖啡,環境
ul0g,文湯武醬 (彰化溪湖店),美味
ul36,鑫丼食堂,服務
um2t,串串食光缽缽雞冒菜,環境
um4o,日常與菜,環境
umds,老香雞湯燒 (彰化中正店),服務
un5j,中央羊肉,服務
ung0,BELLA貝拉甜品專賣 (彰化永靖店),美味
unw3,牛太郎燒肉丼飯,環境
uny0,鬼匠拉麵 (彰化鹿港店),服務
uoak,清原芋圓 (嘉義中興店),服務
up3u,半月燒 (彰化二林店),美味
up62,東市楊桃冰,環境
upg4,HAO舒肥健康餐,美味
uph0,啵啦地瓜球,環境
uql0,真饌鐵板燒,環境
uqq7,一心牛排,服務
utdb,古早味蚵仔麵線(北榮83),美味
uuz7,酒攤海產熱炒,服務
uvlz,達叔古早味蛋餅,環境
uvrf,PATIO 帕堤歐 (新竹民生店),環境
uwfd,波里手作早午餐 (嘉義民生店),環境
uwi9,回味鹽酥雞（中正店）,環境
uy60,翰林茶館 (新竹大遠百店),服務
uytj,楊素食麵,美味
uzfc,Super麵,服務
v0ct,品豐海鮮總匯快炒,環境
v0iq,深尋Brunch,服務
v0tj,草本茶 (新竹中正店),服務
v0u2,南媽媽涼麵,服務
v119,梟 炒麵麵包,美味
v1bk,大小輪牛肉麵,環境
v1cf,東東水煎包、水餃、鍋貼,服務
v1dx,小銅板,環境
v1gx,車站肉焿麵,環境
v23x,植茶製所,環境
v2dp,芭芭食堂,環境
v2q1,早安公雞 (新竹經國店),服務
v2uj,橡園咖啡 (嘉義新榮店),環境
v34x,賞口拉麵,美味
v3a1,柳可可LIUCOCO,環境
v3au,京軒素食 (彰化和美總店),環境
v3dh,塩燒,美味
v3gl,樂豆先生 (嘉義蘭井店),美味
v3sm,洪家肉焿 (創始店),美味
v4cb,活力頂草早午餐,服務
v4gv,木木食分想念蔬食,環境
v4km,溪湖潤餅素食專賣店,美味
v4nd,維尼早午餐,服務
v4sk,武鍋物 (北斗店),環境
v4t9,添冰手炒黑糖剉冰,服務
v563,不要對我尖叫 (嘉義文化店),環境
v564,逢甲鮮肉串,服務
v5ie,老爹韓式料理,服務
v5mh,愛戀日不落咖啡 (彰化和美店),服務
v5mk,高雄周燒肉飯 (嘉義垂楊店),服務
v5qg,蕃茄村 (溪湖大發店),服務
v5sd,禪悅素坊,美味
v6bl,在地魯肉飯,環境
v6hl,日光遇早點,環境
v6io,馬叔叔涮涮鍋,環境
v6l9,懷鄉排骨酥麵 (新竹南大店),環境
v7bq,土豆園爌肉飯,美味
v7gn,黑沃咖啡 (北斗中山店),環境
v7hs,千千燒煎餃,環境
v7nx,呂記小籠湯包（北斗店）,服務
v7qd,供腸老闆,美味
v7xs,聞香下馬美食館,美味
v8bx,Hot豆素食Pizza,美味
v8sd,愛兒悅義式餐廳,環境
v8yl,吮指王 (田中中南店),環境
v920,秀呷店宵夜,環境
v98l,胖胖的鍋燒店,美味
v9ck,阿一快炒,服務
v9dx,好棒棒薯條 (嘉義吳鳳店),美味
v9nl,ONE BOX,美味
v9wz,九慕手烘咖啡專門店,環境
vaga,劉肉圓 (彰化大葉店),服務
vao3,香榭料理廚房,環境
vb4s,狂人大灶腳,美味
vbd3,燒肉ROCK (彰化鹿港店),環境
vche,Mr.Cow烤大爺 (彰化店),環境
vcld,樸素齋坊 (嘉義林森店),服務
vd3t,瑪町,美味
vd4b,佳香麵線糊 臭豆腐 冷泡茶,美味
vdah,剛剛好麵舖,服務
ved1,好豆味叭噗豆花,服務
vef4,俗蔥油餅,美味
vfdm,庫洛瑪,環境
vg0e,心狠首辣 (新竹林森店),美味
vgll,夢柯越南料理,美味
vi6s,咖哩家族 (彰化溪湖店),服務
vinb,錢都 (新竹光復店),服務
vjsi,白日夢pasta,環境
vk93,吃霸快餐便當,環境
vkzp,新理米粉湯,美味
vmr4,十丈波紅茶 (彰化埔心店),美味
vn3t,賣呔哋厚切香酥雞排,美味
vnvo,豐色宴小籠湯包,服務
vnwn,浮生咖啡,環境
vnyp,喝啥呢,服務
vo2o,享來初,環境
vomd,稻荷壽司(嘉義中山店),環境
vorc,月見町拉麵 (彰化員林店),環境
vpe4,早安山丘 (彰化溪湖店),服務
vpeo,炸雞小勇,環境
vpuw,阿宏師涼麵嘉義雞肉飯 (新竹清大光復店),美味
vqs3,品媗351 串烤  雞排,美味
vqtw,饗嗑鍋精緻鍋物 (新竹清大店),環境
vqw4,斜角古早味綿綿冰,環境
vr21,石一籠 (彰化中正店),服務
vr26,南大老吃雞鹽水雞,美味
vrr5,活跳跳泰國蝦,美味
vsir,阿美燉露爌肉飯,美味
vsru,圈圈鬆餅,服務
vt7g,御賜湯品屋,服務
vtkq,香港大來燒臘 (新竹金山店),環境
vtzc,武林茶 (新竹西大店),環境
vuy6,吉鮮火鍋,環境
vv1u,13番地生乳脆皮甜甜圈,美味
vv78,滿座 烏龍麵所,環境
vvmz,大葉東山鴨頭,美味
vvw4,蒸の湯包(韭菜盒子),環境
vwwc,菁心料理,美味
vy4t,野村日式燒肉 (嘉義店),環境
vyon,美嬌娘刈包 (彰化員林店),美味
vysg,泰鼎豆花營,環境
vzbl,橘品,美味
vzmu,麻辣大腸麵線 (新竹西大店),服務
vzxm,彬食事屋,環境
w094,甲霸鍋燒,環境
w21l,寶達港式茶餐廳 (愛買新竹店),環境
w3p4,延平街沙威瑪,服務
w3s7,晨安蛋餅,美味
w53i,靜好食堂,環境
w5o2,寓葉 咖喱專賣,環境
w90g,朝氣美濃 (員林大同店),美味
waa6,克蔓莉咖啡館 新竹站前館 K.memory Cafe’,環境
wams,典食陳金-炸物食堂,環境
wanl,漫曼泰式厚奶茶專賣,服務
wat2,鼎味薑母鴨 (彰化員林店),服務
waue,饗鮮鍋物,環境
wc03,獸囍蔬食,環境
wcgg,鄉椿私房料理,環境
wclp,寶島麵線站 (新竹竹光店),服務
wd1x,黑丸嫩仙草 (嘉義四維店),服務
wdfq,岩植厚吐司,美味
wfkv,朵安可DORANK,美味
wfsd,六扇門 (社頭員集店),環境
wftr,九品小火鍋,環境
wgml,蛋白盒子健康低卡餐盒 (彰化和美店),環境
wgog,Go!來找餐,環境
wgqq,大聖烤食餐盒,美味
wgzy,成都老鍋牛肉麵,環境
whi9,王爺宮後米苔目,環境
wi5m,可以饌台南牛肉湯,美味
wip6,串鮮燒烤,美味
witd,炸職人 (彰化秀水店),美味
wje6,TZ炭早早午餐,環境
wjlq,有利脆皮豬 (嘉義文化店),美味
wk1b,小巴飯糰 Bachan Onigiri,環境
wk41,安安美式炸雞,美味
wl7g,行漉飲茶,美味
wlrv,湯師父美味鍋24H (嘉義民族店),環境
wlve,Frozen Heart 凍心炸冰淇淋 (嘉義文化路店),服務
wlxw,爭鮮迴轉壽司 (新竹愛買店),服務
wm4c,麗佳銅鑼燒,美味
wm9o,Over the moon璽月咖啡（北大館）,環境
wmu9,大廟口燒烤 (彰化市旗艦店),環境
woby,有利脆皮豬 (彰化中正店),美味
wock,菜桃滷味,美味
woeb,天后水產,環境
woix,孫東寶 (新竹民生店),服務
wp3b,方程式早午餐,環境
wphw,檜町火雞肉飯,環境
wplo,吉祥鐵板燒,服務
wql7,吳員外紅茶冰,美味
wqom,吳記排骨酥 (嘉義林森店),服務
wr0t,妙味美食店,服務
wr5z,三和快炒店,服務
wr6y,你的香腸掉了 (大腸包小腸),美味
wrrh,黃師傅手工火烤披薩,美味
wry7,回香麻辣燙,美味
wrym,饗回味新竹建功店,服務
wsld,烏弄 (新竹巨城店),環境
wupz,誠石火鍋 (彰化二林店),服務
wvsc,鄭家雲林養生粥,環境
ww8x,玉祥水菓坊,美味
wwub,紅鬼雞排 (彰化彰興店),美味
wxj7,士林夜市臭豆腐,服務
wxni,安董桶仔雞,美味
wxos,塊樂炸雞咖哩飯光華店,服務
wz84,老宅豆花 嫩仙草,環境
wzwl,呆瓜拌麵,美味
x040,國王的菜,環境
x0fm,知三素香麵線,環境
x0jc,客家本色 (彰化員林店),環境
x0ok,飛翔的魚美式餐廳,環境
x0ps,吳家魷魚焿,美味
x1jp,黑丸嫩仙草 (彰化北斗店),服務
x1m3,佶立現打果汁,美味
x25h,饗食開丼 (新竹中華店),美味
x27b,古早味鹹水雞,美味
x2ie,恐龍日式拉麵,美味
x33u,佬台南鍋燒意麵 (嘉義民生南店),美味
x3c6,享味壽司,美味
x3cq,奕-手作定食,美味
x3fa,在路上,美味
x3fl,yummy私房料理,環境
x3kj,麥飯樂,服務
x4hb,七盞茶 (新竹西大店),環境
x4hp,八方雲集 (嘉義民族店),環境
x4mv,阿寬鵝肉,美味
x4ye,王祖羊肉羹,美味
x5gy,好味香羊肉羹,環境
x5lk,簡約早午餐,美味
x6jr,森米雞蛋仔,美味
x6le,鹿兒角手作私茶 (彰化鹿港店),環境
x6rw,杯子社 (嘉義成仁店),環境
x6sa,山間日辰早午餐,環境
x7ct,啦噗啦噗の麵,美味
x7ou,巷口飯糰 (嘉義東區店),美味
x7sn,八家醬鍋爆,美味
x7x6,飽足感,美味
x88p,築間幸福鍋物 (嘉義忠孝店),環境
x8fw,超桔杯飲料店,服務
x8gv,懶羊羊LAZY YANG,環境
x8hd,林娘炸醬麵,服務
x8pe,竺軒 黑砂糖刨冰店,服務
x8td,合家香魯軟骨飯,環境
x9ce,麻吉早午餐,服務
x9ia,春井小吃店,服務
x9lv,社頭可樂爸爸 (社頭店),美味
x9mk,小米可腸粉記,美味
x9tu,妙香園素食,美味
x9wv,1010湘 (新竹關新店),環境
x9yj,廣城美現烤手工蛋糕,服務
xaa1,白巷子 (彰化永靖店),服務
xbmn,合作網路休閒美食館,環境
xbn3,四信豆奶攤,美味
xbz3,墨醬章魚燒 (嘉義民族店),美味
xd4b,九野和日式麻辣鴛鴦鍋 (嘉義中興店),服務
xd7w,木耳森林 (嘉義國華店),環境
xde3,彩碗 ColorBowl Poke (員林靜修店),環境
xdg8,三媽臭臭鍋 (新竹光華東店),服務
xk39,圈圈微森 (新竹清大店),服務
xkbu,幸運茶森,服務
xktw,碳烤大王,美味
xlh8,優米海苔飯捲,美味
xlyf,阿根早點 (香山大庄店),服務
xlzk,覓坊 義大利麵  輕食,環境
xmit,錢城食堂,美味
xmsz,南臺灣土魠魚羹 (彰化中正店),美味
xmyh,曾家純蔗糖 (彰化和美店),服務
xn3z,二爺的店-夯串燒,美味
xo9z,林品抓餅蛋餅早午餐,環境
xon5,禾豐海鮮粥 (彰化彰工店),美味
xool,小松平價現炒,服務
xp8x,十二韻 (員林中正店),環境
xpdp,香港明煌燒臘快餐 (彰化師大店),環境
xq4g,麵食足,美味
xq8b,金大捲海苔飯捲 (彰化南郭店),服務
xqlm,Chakiya 親愛的韓式炸雞 (彰化田尾店),美味
xqxu,茶米湯 (嘉義民權店),環境
xr5k,花壇羊肉和美店,服務
xrqr,深海深美食 (彰化田尾店),服務
xrrv,地瓜球大叔,美味
xrzl,清心福全 (新竹學府店),服務
xs9y,唯斯,環境
xsc7,大鼎包子饅頭專賣店 (彰化和美店),美味
xsn3,享聚食堂,美味
xsqi,瑪爾大牛肉麵,美味
xtj5,雁歸_雞湯拉麵,環境
xtlw,吳記台南小吃,環境
xuhe,一杯果汁,美味
xujs,耿記鍋燒麵,美味
xuye,世紀鮮果子,環境
xvq3,蔡媽媽鍋燒麵,美味
xw56,米撰雞腿壩王 (彰化中正店),服務
xwqg,Subí coffee&bakery,環境
xwrf,傳家牛排館,環境
xx6t,屋外關東煮 (新竹食品店),環境
xyqd,胖哥雞排 (彰化大村店),美味
xywu,唐伯滷香町,服務
xyx8,南台灣土魠魚羹 (嘉義民生店),美味
xzop,有滋有味鹽水雞,美味
y0bx,東來炒羊肉,美味
y0gd,熊川牛肉麵,環境
y0kl,竹蓮鴨肉麵,環境
y0qd,東門米粉攤,環境
y0tv,翟九 (新竹創始店),環境
y0vh,就是愛壽司,服務
y141,滷鼎滷味,美味
y1cd,湯食主義 (新竹民族店),環境
y1fc,滷底撈 (新竹南大店),服務
y1k3,東天宮阿宏臭豆腐,美味
y1lm,八祡鍋、湯、煲,環境
y1mg,花沺日式料理,服務
y1qm,T.N Burger鐵男漢堡 (和平店),環境
y1rm,雲頂炒飯王國,環境
y1so,赫曼咖啡,環境
y1ti,Burger King 漢堡王 (新竹忠孝店),服務
y1ue,咖咖屋啦啦,服務
y1vk,艾昇小館EISEN BISTRO,環境
y25x,林厝煎餃,美味
y2cx,美味特調鹽水雞 (新竹總店),美味
y2gk,SUBWAY (新竹建新店),服務
y2h9,果拾夢享,美味
y2kk,囍羊羊手作茶坊,服務
y2no,味味鴨肉麵,服務
y2sy,文粥粥,服務
y2uc,創義食族,服務
y3le,伊村燒肉飯,美味
y3vg,鬍鬚張魯肉飯 (新竹北大店),服務
y3xp,迷客夏 Milksha (新竹建功店),服務
y3yd,金連滷肉飯,服務
y3zq,小媽咪早餐坊,環境
y4ah,郭燒麵,環境
y4mm,榮師傅麵食館,環境
y4sp,東北麵食館,環境
y4sz,軒邑快餐,服務
y4tw,飯飯蔬食製研所,環境
y4wd,珍記米粉湯 (新竹民權店),環境
y5be,林記刈包小吃,服務
y5ha,森巴披薩店 (新竹北新店),環境
y5i6,禾庄定食餐盒,美味
y5lc,新龍興蛋糕 (新竹南大店),美味
y5os,角落食堂鹽水雞,美味
y5ty,中山道日式定食,環境
y5uc,饗嗑鍋 鍋物、烏龍,環境
y6ac,幸福郭子餐坊,環境
y6ki,金飯糰,美味
y6oi,百源雞排,美味
y6rh,巷弄田園,環境
y6yq,創義小火鍋,環境
y7em,李媽媽筒仔米糕,服務
y7lu,康青龍 (新竹食品店),服務
y7qd,MORIES茉莉絲義思廚房,環境
y7rh,西米露之家,美味
y82c,黛黛茶DailyDae (新竹金山店),服務
y87k,于味坊,美味
y8dl,點點心 (新竹店),環境
y8in,棒球場炒飯（蓁媽）,美味
y8jy,TABLE JOE 喬桌子廚房,環境
y8os,清香清香粄條,服務
y9ef,黃天津溫體牛羊肉,美味
y9oj,八號食堂,環境
y9rl,夏日鍋物,服務
y9x2,三采田美味廚坊,環境
yatm,品安豆花-咖啡,環境
yb1k,盒悅健康餐盒,美味
yccw,微笑咖哩 (嘉義店),服務
ycmd,南海茶道 (嘉義林森店),服務
ydv6,沁-皮革文創咖啡（chin coffee),環境
ye5r,南寮華鹽酥雞 (新竹南大店),美味
yf7k,大貴黑糖剉冰,美味
yfa1,鹿港肉焿泉,服務
yfpl,東門素食,環境
ygc4,(文)豬心冬粉,美味
ygoi,靖芹享食,環境
ygq0,丘森茶室 (新竹竹科店),服務
yh4s,豬好運原汁豬腳湯,環境
yidp,食光食堂,環境
yj1m,王廚活力廚房,美味
ylgf,彭家屯牛肉館,美味
ym41,糊三家,美味
ym6g,莎麒早餐店,美味
ynru,巷仔內粉漿蛋餅,美味
yoj5,浮水印大眾牛排館,環境
yot5,宮本武丼 (彰化中山店),環境
yq7f,K8拉麵 (彰化中山店),環境
yqbc,迎食流咖哩 (新竹北門店),美味
yrr2,圓夢食堂,美味
yti4,來碗拉麵 (嘉義垂楊店),環境
ytw0,可可黑白炒,美味
yuf8,聚友莊,環境
yv91,柒壹麻辣鴨血,美味
yvck,藝鍋物 (彰化二林店),環境
ywod,餅不甜咖啡,美味
yxbb,五猿豚燒飯,環境
yxgp,真正滷加熱滷味麵飯館,美味
yxku,竹源現炒,服務
yym8,有囍事沙拉。鮮茶。貓,環境
yzu1,老街口 茶飲鮮果汁 (彰化鹿港總店),美味
z09e,宴御煙燻鴨,美味
z0cb,待轉取啃原汁炸雞,環境
z0cf,西門彰化肉圓,美味
z0ew,蟹將軍炸物專賣店 (彰化曉陽店),服務
z0fz,舊時光新鮮事-老屋咖哩專賣,環境
z0gt,紅豬呷火鍋,美味
z0hi,手匠拉麵,環境
z0i8,幸福山丘,環境
z0ib,嘉義品安豆漿豆花,環境
z0id,吉野家 Yoshinoya (新竹林森店),服務
z0jm,Page6 義式廚房,環境
z0jx,果本堂 (嘉義仁愛總店),美味
z0lj,NU PASTA (彰化中正店),環境
z0no,吳記大腸蚵仔麵線 (彰化彰師店),美味
z0py,2 petits coffee珈琲人,環境
z0qp,阿力香雞排 (新竹東門店),服務
z0qw,PA PA PASTA (彰化彰南店),環境
z0so,津鍋 (新竹建功店),服務
z0tg,福砌阿華什錦麵,環境
z0ur,火焰鳥小火鍋,服務
z0vk,O House老窩廚房,環境
z0wh,樂在飲事所,環境
z0wv,霞米糕 (嘉義南京路老店),美味
z0yl,我媽的水餃,美味
z14q,小芯辣麻辣鴨血臭豆腐,美味
z19d,劉妹鍋燒意麵 (彰化秀水店),美味
z1au,活力鹽水雞,服務
z1bi,we pizzeria義式餐廳,環境
z1bs,璽子牛肉麵 (新竹香山店),環境
z1df,港泰複合式快炒,服務
z1do,John手作蔬食,環境
z1fn,川上小火鍋,環境
z1fz,佳有炒飯●炒泡麵,美味
z1hj,友愛米糕,美味
z1ih,泰瑞茶飲,環境
z1lc,漢林鐵板燒 (彰化三民店),服務
z1lq,兔兔Pasta義式料理,美味
z1lu,那家咖啡館,環境
z1oz,樂野牛排,環境
z1qb,小伍妹麻辣涼麵,服務
z1rv,井澤拉麵,服務
z1sn,竹光大粉粿,美味
z1ti,幸福Timing茶飲專賣 (嘉義友竹店),服務
z1tu,小麵店,環境
z1uq,瘋雞鹽酥雞2.0,服務
z1vo,強尼手作廚房,環境
z1wm,阿城號米粉,服務
z1x2,游麵館 (新竹中央店),環境
z1xe,川牛木石亭 (嘉義店),環境
